from_node_id,to_node_id,cell_id,FFTT_in_sec,distance,o_distance,d_distance,accessbility_time,hit_count,use_count,balance,geometry
317,802,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9317246 33.4212406, -111.93199775 33.42121075)"
803,317,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.93204321396 33.42122931132793, -111.9317246 33.4212406)"
317,803,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9317246 33.4212406, -111.93204321396 33.42122931132793)"
804,241,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9280682633267 33.4293778102972, -111.9279262 33.428948)"
241,804,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9279262 33.428948, -111.9280682633267 33.4293778102972)"
805,193,-2238999332,6,0.000545,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9371585 33.41861859999999, -111.9366173 33.4190676)"
193,805,-2238999332,6,0.000475,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366173 33.4190676, -111.9371585 33.41861859999999)"
806,316,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.931802944146 33.42154418781517, -111.9317292 33.4215199)"
316,806,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9317292 33.4215199, -111.931802944146 33.42154418781517)"
807,308,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9317967083919 33.42178342482802, -111.9317273 33.4218424)"
308,807,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9317273 33.4218424, -111.9317967083919 33.42178342482802)"
808,316,-2238999332,6,0.000837,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9325260064362 33.42147419115575, -111.9317292 33.4215199)"
316,808,-2238999332,6,0.000757,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9317292 33.4215199, -111.9325260064362 33.42147419115575)"
809,97,-2238999332,6,0.000131,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9391670663847 33.42520551693215, -111.9394161 33.4254973)"
97,809,-2238999332,6,0.000169,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9394161 33.4254973, -111.9391670663847 33.42520551693215)"
810,77,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.933750979926 33.41867761767479, -111.9338292 33.4183283)"
77,810,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9338292 33.4183283, -111.933750979926 33.41867761767479)"
811,77,-2238999332,6,0.000601,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.933182006609 33.41864253553194, -111.9338292 33.4183283)"
77,811,-2238999332,6,0.000673,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9338292 33.4183283, -111.933182006609 33.41864253553194)"
812,0,-2238999332,10,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9280107978306 33.42603264629295, -111.9275146 33.4245016)"
0,812,-2238999332,10,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9275146 33.4245016, -111.9280107978306 33.42603264629295)"
813,181,-2238999332,6,0.000615,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9359116754365 33.4222725174122, -111.9366619 33.4219911)"
181,813,-2238999332,6,0.000695,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366619 33.4219911, -111.9359116754365 33.4222725174122)"
814,181,-2238999332,6,0.000438,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9364451928908 33.42217067031444, -111.9366619 33.4219911)"
181,814,-2238999332,6,0.000466,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366619 33.4219911, -111.9364451928908 33.42217067031444)"
815,334,-2238999332,6,0.000481,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9413433821264 33.42670773167578, -111.9412594 33.4264482)"
334,815,-2238999332,6,0.000509,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9412594 33.4264482, -111.9413433821264 33.42670773167578)"
816,217,-2238999332,6,0.000025,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9392654810125 33.42295688685839, -111.9399634 33.422988)"
217,816,-2238999332,6,0.000094,999999.000000,999999.000000,999999,1,0,0.000000,0.000000,"LINESTRING (-111.9399634 33.422988, -111.9392654810125 33.42295688685839)"
817,64,-2238999332,6,0.000509,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9389077824543 33.42287925914703, -111.9381595 33.4231914)"
64,817,-2238999332,6,0.000430,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9381595 33.4231914, -111.9389077824543 33.42287925914703)"
818,318,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9273485536498 33.41999007748772, -111.9278714 33.4202692)"
318,818,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9278714 33.4202692, -111.9273485536498 33.41999007748772)"
819,108,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366946350982 33.4259463619814, -111.9366206 33.4263351)"
108,819,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9366206 33.4263351, -111.9366946350982 33.4259463619814)"
820,332,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9364624 33.42562950000001, -111.936319 33.4255035)"
332,820,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.936319 33.4255035, -111.9364624 33.42562950000001)"
821,332,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9362882248728 33.42562779715566, -111.936319 33.4255035)"
332,821,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.936319 33.4255035, -111.9362882248728 33.42562779715566)"
822,304,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9360737748811 33.42562879702133, -111.9358356 33.4255093)"
304,822,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9358356 33.4255093, -111.9360737748811 33.42562879702133)"
823,304,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9358734248463 33.42562894711884, -111.9358356 33.4255093)"
304,823,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9358356 33.4255093, -111.9358734248463 33.42562894711884)"
824,304,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.935666 33.42562779999999, -111.9358356 33.4255093)"
304,824,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9358356 33.4255093, -111.935666 33.42562779999999)"
825,332,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.93634845 33.4257017, -111.936319 33.4255035)"
332,825,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.936319 33.4255035, -111.93634845 33.4257017)"
826,332,-2238999332,6,0.000619,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.93609 33.42571405, -111.936319 33.4255035)"
332,826,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.936319 33.4255035, -111.93609 33.42571405)"
827,304,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9358664776209 33.42572019737555, -111.9358356 33.4255093)"
304,827,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9358356 33.4255093, -111.9358664776209 33.42572019737555)"
828,74,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9355867324249 33.42569074932172, -111.9353519 33.4255151)"
74,828,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9353519 33.4255151, -111.9355867324249 33.42569074932172)"
829,304,-2238999332,6,0.000795,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9356033218422 33.42589153261093, -111.9358356 33.4255093)"
304,829,-2238999332,6,0.000840,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9358356 33.4255093, -111.9356033218422 33.42589153261093)"
830,304,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9358560216522 33.4259113024217, -111.9358356 33.4255093)"
304,830,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9358356 33.4255093, -111.9358560216522 33.4259113024217)"
831,332,-2238999332,6,0.000780,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.93609715 33.4259148, -111.936319 33.4255035)"
332,831,-2238999332,6,0.000827,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.936319 33.4255035, -111.93609715 33.4259148)"
832,332,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.93641005 33.4258879, -111.936319 33.4255035)"
332,832,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.936319 33.4255035, -111.93641005 33.4258879)"
833,309,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9318337337419 33.42046224462482, -111.9316969 33.4202848)"
309,833,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9316969 33.4202848, -111.9318337337419 33.42046224462482)"
834,51,-2238999332,6,0.000092,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9404088838856 33.41812656550161, -111.9400362 33.4176249)"
51,834,-2238999332,6,0.000147,999999.000000,999999.000000,999999,2,0,0.000000,0.000000,"LINESTRING (-111.9400362 33.4176249, -111.9404088838856 33.41812656550161)"
835,201,-2238999332,6,0.000027,999999.000000,999999.000000,999999,2,0,0.000000,0.000000,"LINESTRING (-111.9402786620085 33.41849943115483, -111.9398502 33.4186881)"
201,835,-2238999332,6,0.000066,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9398502 33.4186881, -111.9402786620085 33.41849943115483)"
836,121,-2238999332,6,0.000156,999999.000000,999999.000000,999999,2,0,0.000000,0.000000,"LINESTRING (-111.9402476747562 33.41886009424098, -111.940028 33.4190552)"
121,836,-2238999332,6,0.000185,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.940028 33.4190552, -111.9402476747562 33.41886009424098)"
837,201,-2238999332,6,0.000009,999999.000000,999999.000000,999999,1,0,0.000000,0.000000,"LINESTRING (-111.9402188 33.41870495, -111.9398502 33.4186881)"
201,837,-2238999332,6,0.000038,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9398502 33.4186881, -111.9402188 33.41870495)"
838,204,-2238999332,6,0.000176,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9402227772649 33.41930492593986, -111.9400338 33.4194368)"
204,838,-2238999332,6,0.000192,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9400338 33.4194368, -111.9402227772649 33.41930492593986)"
839,204,-2238999332,6,0.000136,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9402507704332 33.419388301318, -111.9400338 33.4194368)"
204,839,-2238999332,6,0.000156,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9400338 33.4194368, -111.9402507704332 33.419388301318)"
840,204,-2238999332,6,0.000140,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9404674359589 33.41932633338752, -111.9400338 33.4194368)"
204,840,-2238999332,6,0.000181,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9400338 33.4194368, -111.9404674359589 33.41932633338752)"
841,272,-2238999332,8,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9302122445295 33.41859608329005, -111.9301745 33.4173982)"
272,841,-2238999332,8,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9301745 33.4173982, -111.9302122445295 33.41859608329005)"
842,383,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9179490274776 33.41929899577189, -111.9178 33.4194389)"
383,842,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9178 33.4194389, -111.9179490274776 33.41929899577189)"
843,236,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9183286177428 33.42161023645856, -111.9181401 33.4220184)"
236,843,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9181401 33.4220184, -111.9183286177428 33.42161023645856)"
844,335,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9185819415599 33.4213106129827, -111.9192909 33.4209657)"
335,844,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9192909 33.4209657, -111.9185819415599 33.4213106129827)"
845,236,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9188283048218 33.42170612519966, -111.9181401 33.4220184)"
236,845,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9181401 33.4220184, -111.9188283048218 33.42170612519966)"
846,236,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9180124886402 33.42127648009834, -111.9181401 33.4220184)"
236,846,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9181401 33.4220184, -111.9180124886402 33.42127648009834)"
847,310,-2238999332,9,0.002007,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9333429983486 33.42335117995214, -111.9339909 33.4220122)"
310,847,-2238999332,9,0.002154,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9339909 33.4220122, -111.9333429983486 33.42335117995214)"
848,90,-2238999332,8,0.001122,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9328311535481 33.42316137715027, -111.9312627 33.4233579)"
90,848,-2238999332,8,0.000964,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9312627 33.4233579, -111.9328311535481 33.42316137715027)"
849,90,-2238999332,6,0.001323,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9323540908017 33.42297883228502, -111.9312627 33.4233579)"
90,849,-2238999332,6,0.001208,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9312627 33.4233579, -111.9323540908017 33.42297883228502)"
850,236,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9185105866038 33.42245698546252, -111.9181401 33.4220184)"
236,850,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9181401 33.4220184, -111.9185105866038 33.42245698546252)"
851,236,-2238999332,10,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.918561954341 33.42351978914045, -111.9181401 33.4220184)"
236,851,-2238999332,10,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9181401 33.4220184, -111.918561954341 33.42351978914045)"
852,87,-2238999332,9,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.92403015 33.41880085, -111.923179 33.417529)"
87,852,-2238999332,9,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.923179 33.417529, -111.92403015 33.41880085)"
853,43,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9284422 33.41697525000001, -111.9294043 33.4166443)"
43,853,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9294043 33.4166443, -111.9284422 33.41697525000001)"
854,319,-2238999332,9,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9230338322588 33.42067019363619, -111.9228964 33.4220263)"
319,854,-2238999332,9,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228964 33.4220263, -111.9230338322588 33.42067019363619)"
855,319,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9229852427975 33.42163897431112, -111.9228964 33.4220263)"
319,855,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228964 33.4220263, -111.9229852427975 33.42163897431112)"
856,319,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9229827046686 33.42111726755286, -111.9228964 33.4220263)"
319,856,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228964 33.4220263, -111.9229827046686 33.42111726755286)"
857,319,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9232897 33.42166539999999, -111.9228964 33.4220263)"
319,857,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228964 33.4220263, -111.9232897 33.42166539999999)"
858,319,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.923289251435 33.42139172476602, -111.9228964 33.4220263)"
319,858,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9228964 33.4220263, -111.923289251435 33.42139172476602)"
859,319,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9232886974129 33.42105277534939, -111.9228964 33.4220263)"
