sensor_no,sensor_id,Average of volume_pl_ph,Average of lanes,link_volume_per_hour,link_volume_period,,geometry,reference_speed,reference_lanes,lane_volume,allowed_link_type_code,blocked_link_type_code
1521,6655BA,157.625,3,472.875,1891.5,,"LINESTRING (-112.13914 33.465957, -112.143059 33.465971)",40,3,157.625,,
1522,6707AB,471.625,2,943.25,3773,,"LINESTRING (-112.134471 33.465953, -112.134476 33.464671)",40,2,471.625,,
1523,6707BA,322.75,3,968.25,3873,,"LINESTRING (-112.134476 33.464671, -112.134471 33.465953)",40,3,322.75,,
1524,6747AB,809.5,2,1619,6476,,"LINESTRING (-112.186405 33.495055, -112.177659 33.494994)",40,2,809.5,,
1525,6747BA,241.75,3,725.25,2901,,"LINESTRING (-112.177659 33.494994, -112.186405 33.495055)",40,3,241.75,,
1526,6756AB,331.875,2,663.75,2655,,"LINESTRING (-112.186364 33.509547, -112.195035 33.509453)",40,2,331.875,,
1527,6756BA,378.25,2,756.5,3026,,"LINESTRING (-112.195035 33.509453, -112.186364 33.509547)",40,2,378.25,,
1528,6788AB,334.25,2,668.5,2674,,"LINESTRING (-112.186273 33.527725, -112.186285 33.531587)",41,2,334.25,,
1529,6788BA,169.375,2,338.75,1355,,"LINESTRING (-112.186285 33.531587, -112.186273 33.527725)",41,2,169.375,,
1530,6789AB,240.375,2,480.75,1923,,"LINESTRING (-112.186285 33.524064, -112.195016 33.523943)",41,2,240.375,,
1531,6789BA,538,2,1076,4304,,"LINESTRING (-112.195016 33.523943, -112.186285 33.524064)",41,2,538,,
1532,6859AB,382.75,2,765.5,3062,,"LINESTRING (-112.177337 33.53851, -112.174887 33.538469)",41,2,382.75,,
1533,6859BA,186.9375,2,373.875,1495.5,,"LINESTRING (-112.174887 33.538469, -112.177337 33.53851)",41,2,186.9375,,
1534,6860AB,534.5625,2,1069.125,4276.5,,"LINESTRING (-112.177509 33.553092, -112.173203 33.553103)",41,2,534.5625,,
1535,6860BA,261.2083333,3,783.6249999,3134.5,,"LINESTRING (-112.173203 33.553103, -112.177509 33.553092)",41,3,261.2083333,,
1536,6862AB,501.375,2,1002.75,4011,,"LINESTRING (-112.168568 33.545759, -112.168596 33.542116)",40,2,501.375,,
1537,6862BA,327,3,981,3924,,"LINESTRING (-112.168596 33.542116, -112.168568 33.545759)",40,3,327,,
1538,6872AB,308.375,3,925.125,3700.5,,"LINESTRING (-112.146832 33.505501, -112.142672 33.501999)",39,3,308.375,,
1539,6872BA,798.4285714,3,2395.285714,9581.142857,,"LINESTRING (-112.142672 33.501999, -112.146832 33.505501)",39,3,798.4285714,,
1540,6882AB,823.625,2,1647.25,6589,,"LINESTRING (-112.16018 33.509437, -112.151555 33.50944)",40,2,823.625,,
1541,6882BA,227.125,3,681.375,2725.5,,"LINESTRING (-112.151555 33.50944, -112.16018 33.509437)",40,3,227.125,,
1542,6920AB,729,2,1458,5832,,"LINESTRING (-112.151571 33.553114, -112.142885 33.553097)",40,2,729,,
1543,6920BA,282.5,3,847.5,3390,,"LINESTRING (-112.142885 33.553097, -112.151571 33.553114)",40,3,282.5,,
1544,6924AB,492.125,2,984.25,3937,,"LINESTRING (-112.151449 33.538446, -112.151452 33.533634)",40,2,492.125,,
1545,6924BA,220.25,3,660.75,2643,,"LINESTRING (-112.151452 33.533634, -112.151449 33.538446)",40,3,220.25,,
1546,6932AB,225.75,3,677.25,2709,,"LINESTRING (-112.151498 33.523913, -112.160086 33.523951)",40,3,225.75,,
1547,6932BA,489.375,2,978.75,3915,,"LINESTRING (-112.160086 33.523951, -112.151498 33.523913)",40,2,489.375,,
1548,6951AB,530.375,2,1060.75,4243,,"LINESTRING (-112.13427 33.531219, -112.134258 33.523961)",40,2,530.375,,
1549,6951BA,186.25,3,558.75,2235,,"LINESTRING (-112.134258 33.523961, -112.13427 33.531219)",40,3,186.25,,
1550,7077AB,240.0117356,2,480.0234712,1920.093885,,"LINESTRING (-112.099944 33.433073, -112.099904 33.430386)",35,2,240.0117356,,
1551,7077BA,249.5833333,3,748.7499999,2995,,"LINESTRING (-112.099904 33.430386, -112.099944 33.433073)",35,3,249.5833333,,
1552,7089AB,626.875,2,1253.75,5015,,"LINESTRING (-112.112979 33.436782, -112.109406 33.436775)",40,2,626.875,,
1553,7089BA,369,2,738,2952,,"LINESTRING (-112.109406 33.436775, -112.112979 33.436782)",40,2,369,,
1554,7156AB,263.625,2,527.25,2109,,"LINESTRING (-112.104292 33.436749, -112.106945 33.436765)",35,2,263.625,,
1555,7156BA,347.625,2,695.25,2781,,"LINESTRING (-112.106945 33.436765, -112.104292 33.436749)",35,2,347.625,,
1556,7170AB,394.5,3,1183.5,4734,,"LINESTRING (-112.107543 33.446958, -112.104428 33.446975)",35,3,394.5,,
1557,7181AB,292.9375,2,585.875,2343.5,,"LINESTRING (-112.113117 33.446916, -112.108836 33.446943)",35,2,292.9375,,
1558,7230AB,1068.78125,3,3206.34375,12825.375,,"LINESTRING (-112.108093 33.451054, -112.107977 33.454965)",70,3,1068.78125,f,a
1559,7232AB,100.125,3,300.375,1201.5,,"LINESTRING (-112.109578 33.451212, -112.113162 33.451126)",35,3,100.125,,
1560,7232BA,404.3125,2,808.625,3234.5,,"LINESTRING (-112.113162 33.451126, -112.109578 33.451212)",35,2,404.3125,,
1561,7279AB,1373.25,4,5493,21972,,"LINESTRING (-112.108223 33.453911, -112.108257 33.452301)",70,4,1373.25,f,a
1562,7299AB,149.625,2,299.25,1197,,"LINESTRING (-112.104477 33.451255, -112.107228 33.451242)",35,2,149.625,,
1563,7299BA,423.2695684,2,846.5391368,3386.156547,,"LINESTRING (-112.107228 33.451242, -112.104477 33.451255)",35,2,423.2695684,,
1564,7320AB,293.625,3,880.875,3523.5,,"LINESTRING (-112.114392 33.480502, -112.117029 33.480376)",40,3,293.625,,
1565,7320BA,494.25,3,1482.75,5931,,"LINESTRING (-112.117029 33.480376, -112.114392 33.480502)",40,3,494.25,,
1566,7348AB,1150.95,5,5754.75,23019,,"LINESTRING (-112.122773 33.46175, -112.116966 33.461662)",70,5,1150.95,f,a
1567,7349AB,825.4,5,4127,16508,,"LINESTRING (-112.11618 33.462112, -112.122623 33.462186)",70,5,825.4,f,a
1568,7350AB,451.625,1,451.625,1806.5,,"LINESTRING (-112.11618 33.462024, -112.12363 33.462128)",70,1,451.625,,
1569,7351AB,954.5,1,954.5,3818,,"LINESTRING (-112.121911 33.461827, -112.116916 33.461789)",70,1,954.5,,
1570,7352AB,209.3333333,3,627.9999999,2512,,"LINESTRING (-112.117284 33.461007, -112.11733 33.458694)",35,3,209.3333333,,
1571,7352BA,192.125,2,384.25,1537,,"LINESTRING (-112.11733 33.458694, -112.117284 33.461007)",35,2,192.125,,
1572,7373AB,315.9375,2,631.875,2527.5,,"LINESTRING (-112.11714 33.465941, -112.117176 33.464394)",35,2,315.9375,,
1573,7373BA,171.7916667,3,515.3750001,2061.5,,"LINESTRING (-112.117176 33.464394, -112.11714 33.465941)",35,3,171.7916667,,
1574,7410AB,255.65625,2,511.3125,2045.25,,"LINESTRING (-112.108368 33.465884, -112.104231 33.465873)",35,2,255.65625,,
1575,7410BA,114.5,3,343.5,1374,,"LINESTRING (-112.104231 33.465873, -112.108368 33.465884)",35,3,114.5,,
1576,7435AB,465,2,930,3720,,"LINESTRING (-112.112864 33.465921, -112.111769 33.465911)",35,2,465,,
1577,7435BA,185.375,3,556.125,2224.5,,"LINESTRING (-112.111769 33.465911, -112.112864 33.465921)",35,3,185.375,,
1578,7469AB,373.9375,2,747.875,2991.5,,"LINESTRING (-112.100001 33.460674, -112.100043 33.458588)",35,2,373.9375,,
1579,7469BA,211.375,2,422.75,1691,,"LINESTRING (-112.100043 33.458588, -112.100001 33.460674)",35,2,211.375,,
1580,7484AB,165.5,3,496.5,1986,,"LINESTRING (-112.106008 33.470964, -112.101993 33.467563)",37,3,165.5,,
1581,7484BA,394,3,1182,4728,,"LINESTRING (-112.101993 33.467563, -112.106008 33.470964)",37,3,394,,
1582,7496AB,1517.083333,3,4551.249999,18205,,"LINESTRING (-112.112925 33.47501, -112.112946 33.484488)",70,3,1517.083333,f,a
1583,7498AB,481.625,1,481.625,1926.5,,"LINESTRING (-112.113075 33.476218, -112.113021 33.479032)",70,1,481.625,,
1584,7515AB,410.9083333,2,821.8166666,3287.266666,,"LINESTRING (-112.112133 33.480563, -112.108375 33.480695)",35,2,410.9083333,,
1585,7515BA,209.5,3,628.5,2514,,"LINESTRING (-112.108375 33.480695, -112.112133 33.480563)",35,3,209.5,,
1586,7568AB,291.8125,2,583.625,2334.5,,"LINESTRING (-112.099977 33.476912, -112.099979 33.473229)",35,2,291.8125,,
1587,7568BA,129.25,3,387.75,1551,,"LINESTRING (-112.099979 33.473229, -112.099977 33.476912)",35,3,129.25,,
1588,7596AB,1154.875,3,3464.625,13858.5,,"LINESTRING (-112.085869 33.429519, -112.082676 33.429255)",70,3,1154.875,f,a
1589,7652AB,171.125,2,342.25,1369,,"LINESTRING (-112.091314 33.451376, -112.095769 33.451313)",35,2,171.125,,
1590,7652BA,349.75,2,699.5,2798,,"LINESTRING (-112.095769 33.451313, -112.091314 33.451376)",35,2,349.75,,
1591,7678AB,171.6659373,2,343.3318746,1373.327498,,"LINESTRING (-112.07377 33.43318, -112.073753 33.429194)",35,2,171.6659373,,
1592,7678BA,358.3571429,2,716.7142858,2866.857143,,"LINESTRING (-112.073753 33.429194, -112.07377 33.43318)",35,2,358.3571429,,
1593,7811AB,377.1840659,3,1131.552198,4526.208791,,"LINESTRING (-112.082501 33.453912, -112.082524 33.451421)",35,3,377.1840659,,
1594,7811BA,284.9583333,3,854.8749999,3419.5,,"LINESTRING (-112.082524 33.451421, -112.082501 33.453912)",35,3,284.9583333,,
1595,7922AB,1182.2,5,5911,23644,,"LINESTRING (-112.088329 33.461629, -112.092281 33.461982)",70,5,1182.2,f,a
1596,7924AB,1513.125,1,1513.125,6052.5,,"LINESTRING (-112.09228 33.461616, -112.088435 33.461268)",70,1,1513.125,,
1597,7925AB,1348.75,5,6743.75,26975,,"LINESTRING (-112.09228 33.461517, -112.088467 33.461161)",70,5,1348.75,f,a
1598,7926AB,577.125,1,577.125,2308.5,,"LINESTRING (-112.088094 33.461534, -112.092281 33.461897)",70,1,577.125,,
1599,8031AB,312,3,936,3744,,"LINESTRING (-112.082646 33.462678, -112.082665 33.463733)",35,3,312,,
1600,8031BA,535.5,2,1071,4284,,"LINESTRING (-112.082665 33.463733, -112.082646 33.462678)",35,2,535.5,,
1601,8077AB,244.3125,2,488.625,1954.5,,"LINESTRING (-112.073808 33.463588, -112.073801 33.460449)",35,2,244.3125,,
1602,8077BA,177.0625,2,354.125,1416.5,,"LINESTRING (-112.073801 33.460449, -112.073808 33.463588)",35,2,177.0625,,
1603,8111AB,334.7878788,3,1004.363636,4017.454546,,"LINESTRING (-112.069457 33.465723, -112.067434 33.465718)",35,3,334.7878788,,
1604,8111BA,453.1111111,2,906.2222222,3624.888889,,"LINESTRING (-112.067434 33.465718, -112.069457 33.465723)",35,2,453.1111111,,
1605,8131AB,202.7916667,3,608.3750001,2433.5,,"LINESTRING (-112.078207 33.480287, -112.080393 33.480325)",35,3,202.7916667,,
1606,8131BA,364.4444445,3,1093.333334,4373.333334,,"LINESTRING (-112.080393 33.480325, -112.078207 33.480287)",35,3,364.4444445,,
1607,8158AB,325.875,2,651.75,2607,,"LINESTRING (-112.073792 33.48024, -112.073798 33.476639)",35,2,325.875,,
1608,8158BA,297.25,2,594.5,2378,,"LINESTRING (-112.073798 33.476639, -112.073792 33.48024)",35,2,297.25,,
1609,8202AB,184,1,184,736,,"LINESTRING (-112.112102 33.516785, -112.111951 33.522039)",28,1,184,,
1610,8223AB,829.125,2,1658.25,6633,,"LINESTRING (-112.116985 33.509456, -112.114777 33.50946)",40,2,829.125,,
1611,8223BA,343.25,3,1029.75,4119,,"LINESTRING (-112.114777 33.50946, -112.116985 33.509456)",40,3,343.25,,
1612,8224AB,1507.083333,3,4521.249999,18085,,"LINESTRING (-112.112503 33.505253, -112.112227 33.513244)",70,3,1507.083333,f,a
1613,8228AB,280.5,4,1122,4488,,"LINESTRING (-112.114817 33.494984, -112.117053 33.494945)",40,4,280.5,,
1614,8228BA,474.625,4,1898.5,7594,,"LINESTRING (-112.117053 33.494945, -112.114817 33.494984)",40,4,474.625,,
1615,8243AB,490.125,2,980.25,3921,,"LINESTRING (-112.116942 33.516789, -112.116963 33.513235)",40,2,490.125,,
1616,8243BA,155.75,3,467.25,1869,,"LINESTRING (-112.116963 33.513235, -112.116942 33.516789)",40,3,155.75,,
1617,8257AB,498.1607143,4,1992.642857,7970.571429,,"LINESTRING (-112.103114 33.49497, -112.107231 33.495014)",40,4,498.1607143,,
1618,8257BA,714.625,3,2143.875,8575.5,,"LINESTRING (-112.107231 33.495014, -112.103114 33.49497)",40,3,714.625,,
1619,8311AB,356.5,2,713,2852,,"LINESTRING (-112.099792 33.516884, -112.09984 33.513243)",40,2,356.5,,
1620,8311BA,138.625,3,415.875,1663.5,,"LINESTRING (-112.09984 33.513243, -112.099792 33.516884)",40,3,138.625,,
1621,8316AB,1405.8125,1,1405.8125,5623.25,,"LINESTRING (-112.112375 33.516749, -112.112407 33.512557)",70,1,1405.8125,,
1622,8317AB,630.25,1,630.25,2521,,"LINESTRING (-112.112302 33.512411, -112.112263 33.516779)",70,1,630.25,,
1623,8319AB,218.25,3,654.75,2619,,"LINESTRING (-112.102808 33.509593, -112.108218 33.509571)",40,3,218.25,,
1624,8319BA,469,3,1407,5628,,"LINESTRING (-112.108218 33.509571, -112.102808 33.509593)",40,3,469,,
1625,8370AB,794.25,2,1588.5,6354,,"LINESTRING (-112.116972 33.553115, -112.114819 33.553119)",40,2,794.25,,
1626,8370BA,285.875,3,857.625,3430.5,,"LINESTRING (-112.114819 33.553119, -112.116972 33.553115)",40,3,285.875,,
1627,8375AB,576.875,3,1730.625,6922.5,,"LINESTRING (-112.116914 33.538564, -112.116299 33.538561)",40,3,576.875,,
1628,8375BA,254.75,3,764.25,3057,,"LINESTRING (-112.116299 33.538561, -112.116914 33.538564)",40,3,254.75,,
1629,8435AB,257.125,3,771.375,3085.5,,"LINESTRING (-112.11392 33.524067, -112.114652 33.524026)",40,3,257.125,,
1630,8435BA,780.75,2,1561.5,6246,,"LINESTRING (-112.114652 33.524026, -112.11392 33.524067)",40,2,780.75,,
1631,8446AB,420.2291667,3,1260.6875,5042.75,,"LINESTRING (-112.108303 33.524075, -112.11065 33.524132)",40,3,420.2291667,,
1632,8446BA,771.125,2,1542.25,6169,,"LINESTRING (-112.11065 33.524132, -112.108303 33.524075)",40,2,771.125,,
1633,8504AB,713.875,2,1427.75,5711,,"LINESTRING (-112.110721 33.538605, -112.108239 33.538614)",40,2,713.875,,
1634,8504BA,154.1666667,3,462.5000001,1850,,"LINESTRING (-112.108239 33.538614, -112.110721 33.538605)",40,3,154.1666667,,
1635,8542AB,488.125,3,1464.375,5857.5,,"LINESTRING (-112.104553 33.553076, -112.099678 33.553072)",40,3,488.125,,
1636,8542BA,298.875,3,896.625,3586.5,,"LINESTRING (-112.099678 33.553072, -112.104553 33.553076)",40,3,298.875,,
1637,8560AB,772.75,2,1545.5,6182,,"LINESTRING (-112.082424 33.50934, -112.082426 33.503539)",40,2,772.75,,
1638,8560BA,300,3,900,3600,,"LINESTRING (-112.082426 33.503539, -112.082424 33.50934)",40,3,300,,
1639,8640AB,286,3,858,3432,,"LINESTRING (-112.073707 33.516541, -112.073694 33.512916)",40,3,286,,
1640,8640BA,101.25,3,303.75,1215,,"LINESTRING (-112.073694 33.512916, -112.073707 33.516541)",40,3,101.25,,
1641,8678AB,634.25,2,1268.5,5074,,"LINESTRING (-112.082434 33.538371, -112.08244 33.534726)",40,2,634.25,,
1642,8678BA,127.5,3,382.5,1530,,"LINESTRING (-112.08244 33.534726, -112.082434 33.538371)",40,3,127.5,,
1643,8719AB,711.25,2,1422.5,5690,,"LINESTRING (-112.078021 33.52382, -112.07371 33.523788)",40,2,711.25,,
1644,8719BA,340,2,680,2720,,"LINESTRING (-112.07371 33.523788, -112.078021 33.52382)",40,2,340,,
1645,8742AB,683.375,2,1366.75,5467,,"LINESTRING (-112.078137 33.538321, -112.073749 33.538308)",40,2,683.375,,
1646,8742BA,363.5,2,727,2908,,"LINESTRING (-112.073749 33.538308, -112.078137 33.538321)",40,2,363.5,,
1647,8750AB,504.625,2,1009.25,4037,,"LINESTRING (-112.073831 33.545577, -112.073749 33.538308)",40,2,504.625,,
1648,8750BA,162.375,2,324.75,1299,,"LINESTRING (-112.073749 33.538308, -112.073831 33.545577)",40,2,162.375,,
1649,8775AB,171.5,2,343,1372,,"LINESTRING (-111.963087 33.360113, -111.96245 33.351504)",40,2,171.5,,
1650,8775BA,252.875,2,505.75,2023,,"LINESTRING (-111.96245 33.351504, -111.963087 33.360113)",40,2,252.875,,
1651,8776AB,1412.21875,4,5648.875,22595.5,,"LINESTRING (-111.970918 33.353721, -111.96858 33.363557)",70,4,1412.21875,f,a
1652,8781AB,1251.5,4,5006,20024,,"LINESTRING (-111.968963 33.363623, -111.971189 33.354241)",70,4,1251.5,f,a
1653,8782AB,551,1,551,2204,,"LINESTRING (-111.968873 33.363604, -111.971437 33.352593)",70,1,551,,
1654,8785AB,1283.25,1,1283.25,5133,,"LINESTRING (-111.971356 33.352141, -111.96867 33.363566)",70,1,1283.25,,
1655,8813AB,413.25,2,826.5,3306,,"LINESTRING (-112.026479 33.305982, -112.021533 33.304298)",41,2,413.25,,
1656,8813BA,200.75,2,401.5,1606,,"LINESTRING (-112.021533 33.304298, -112.026479 33.305982)",41,2,200.75,,
1657,8845AB,267.0625,2,534.125,2136.5,,"LINESTRING (-112.030075 33.393183, -112.038734 33.392884)",41,2,267.0625,,
1658,8845BA,659.6875,2,1319.375,5277.5,,"LINESTRING (-112.038734 33.392884, -112.030075 33.393183)",41,2,659.6875,,
1659,8846AB,242.6875,2,485.375,1941.5,,"LINESTRING (-112.030075 33.393183, -112.030183 33.386054)",41,2,242.6875,,
1660,8846BA,376.625,2,753.25,3013,,"LINESTRING (-112.030183 33.386054, -112.030075 33.393183)",41,2,376.625,,
1661,8871AB,438.1250001,3,1314.375,5257.500001,,"LINESTRING (-112.038782 33.377729, -112.047332 33.37775)",41,3,438.1250001,,
1662,8871BA,722.7916667,3,2168.375,8673.5,,"LINESTRING (-112.047332 33.37775, -112.038782 33.377729)",41,3,722.7916667,,
1663,8891AB,302.7,2,605.4,2421.6,,"LINESTRING (-112.064806 33.419416, -112.06464 33.413504)",40,2,302.7,,
1664,8891BA,399.25,2,798.5,3194,,"LINESTRING (-112.06464 33.413504, -112.064806 33.419416)",40,2,399.25,,
1665,88AB,177.25,2,354.5,1418,,"LINESTRING (-111.905128 33.554786, -111.898553 33.554387)",40,2,177.25,,
1666,88BA,255.25,2,510.5,2042,,"LINESTRING (-111.898553 33.554387, -111.905128 33.554786)",40,2,255.25,,
1667,8902AB,289.375,3,868.125,3472.5,,"LINESTRING (-112.047199 33.416325, -112.047029 33.414044)",40,3,289.375,,
1668,8902BA,530.875,2,1061.75,4247,,"LINESTRING (-112.047029 33.414044, -112.047199 33.416325)",40,2,530.875,,
1669,8937AB,254.25,2,508.5,2034,,"LINESTRING (-112.021137 33.406969, -112.029808 33.406906)",40,2,254.25,,
1670,8937BA,395.625,3,1186.875,4747.5,,"LINESTRING (-112.029808 33.406906, -112.021137 33.406969)",40,3,395.625,,
1671,8966AB,773.875,2,1547.75,6191,,"LINESTRING (-112.012436 33.408959, -112.011263 33.410967)",40,2,773.875,,
1672,8966BA,685.125,2,1370.25,5481,,"LINESTRING (-112.011263 33.410967, -112.012436 33.408959)",40,2,685.125,,
1673,9008AB,268.125,2,536.25,2145,,"LINESTRING (-112.00242 33.421297, -112.005756 33.417799)",40,2,268.125,,
1674,9008BA,303,2,606,2424,,"LINESTRING (-112.005756 33.417799, -112.00242 33.421297)",40,2,303,,
1675,9012AB,341.125,2,682.25,2729,,"LINESTRING (-111.966625 33.334495, -111.968276 33.33449)",40,2,341.125,,
1676,9012BA,592.75,2,1185.5,4742,,"LINESTRING (-111.968276 33.33449, -111.966625 33.334495)",40,2,592.75,,
1677,9020AB,232.875,3,698.625,2794.5,,"LINESTRING (-111.963114 33.319865, -111.96851 33.319925)",40,3,232.875,,
1678,9020BA,343.125,3,1029.375,4117.5,,"LINESTRING (-111.96851 33.319925, -111.963114 33.319865)",40,3,343.125,,
1679,9045AB,232.375,2,464.75,1859,,"LINESTRING (-111.980393 33.312729, -111.980353 33.305266)",40,2,232.375,,
1680,9045BA,388.25,2,776.5,3106,,"LINESTRING (-111.980353 33.305266, -111.980393 33.312729)",40,2,388.25,,
1681,9056AB,214.9166667,3,644.7500001,2579,,"LINESTRING (-111.992181 33.319917, -111.999013 33.319454)",41,3,214.9166667,,
1682,9056BA,477.5833333,3,1432.75,5731,,"LINESTRING (-111.999013 33.319454, -111.992181 33.319917)",41,3,477.5833333,,
1683,9060AB,500.5000001,3,1501.5,6006.000001,,"LINESTRING (-111.980353 33.305266, -111.975998 33.305296)",41,3,500.5000001,,
1684,9060BA,375.9166667,3,1127.75,4511,,"LINESTRING (-111.975998 33.305296, -111.980353 33.305266)",41,3,375.9166667,,
1685,90AB,539.625,1,539.625,2158.5,,"LINESTRING (-112.271547 33.544788, -112.258172 33.559478)",75,1,539.625,,
1686,9106AB,270.625,3,811.875,3247.5,,"LINESTRING (-111.976166 33.319846, -111.977836 33.319838)",40,3,270.625,,
1687,9106BA,389.5,3,1168.5,4674,,"LINESTRING (-111.977836 33.319838, -111.976166 33.319846)",40,3,389.5,,
1688,9117AB,932.125,3,2796.375,11185.5,,"LINESTRING (-111.972062 33.310617, -111.972053 33.314859)",70,3,932.125,f,a
1689,9118BA,761.5,1,761.5,3046,,"LINESTRING (-111.972133 33.309984, -111.972141 33.314864)",70,1,761.5,,
1690,9119AB,203.875,1,203.875,815.5,,"LINESTRING (-111.972347 33.314859, -111.972298 33.309979)",70,1,203.875,,
1691,9120AB,750.25,3,2250.75,9003,,"LINESTRING (-111.972425 33.314859, -111.9724 33.311298)",70,3,750.25,f,a
1692,91AB,278.5,1,278.5,1114,,"LINESTRING (-112.258343 33.559467, -112.271663 33.545066)",75,1,278.5,,
1693,9203AB,369.7083333,2,739.4166666,2957.666666,,"LINESTRING (-111.976608 33.334171, -111.97356 33.334368)",40,2,369.7083333,,
1694,9203BA,313,2,626,2504,,"LINESTRING (-111.97356 33.334368, -111.976608 33.334171)",40,2,313,,
1695,9272AB,374.3928571,3,1123.178571,4492.714285,,"LINESTRING (-111.975941 33.349002, -111.973782 33.349011)",40,3,374.3928571,,
1696,9272BA,301.375,3,904.125,3616.5,,"LINESTRING (-111.973782 33.349011, -111.975941 33.349002)",40,3,301.375,,
1697,9317AB,253.625,3,760.875,3043.5,,"LINESTRING (-111.96308 33.305263, -111.967172 33.305231)",40,3,253.625,,
1698,9317BA,523.875,3,1571.625,6286.5,,"LINESTRING (-111.967172 33.305231, -111.96308 33.305263)",40,3,523.875,,
1699,9352AB,239.625,2,479.25,1917,,"LINESTRING (-111.9456 33.319852, -111.945619 33.312615)",40,2,239.625,,
1700,9352BA,465,2,930,3720,,"LINESTRING (-111.945619 33.312615, -111.9456 33.319852)",40,2,465,,
1701,9371AB,240.25,2,480.5,1922,,"LINESTRING (-111.96313 33.330903, -111.963111 33.327188)",40,2,240.25,,
1702,9371BA,577.5,2,1155,4620,,"LINESTRING (-111.963111 33.327188, -111.96313 33.330903)",40,2,577.5,,
1703,9385AB,384.625,3,1153.875,4615.5,,"LINESTRING (-111.963096 33.349102, -111.96761 33.34906)",40,3,384.625,,
1704,9385BA,407,3,1221,4884,,"LINESTRING (-111.96761 33.34906, -111.963096 33.349102)",40,3,407,,
1705,9406AB,276.875,2,553.75,2215,,"LINESTRING (-111.945665 33.349194, -111.945737 33.341932)",40,2,276.875,,
1706,9406BA,519.875,2,1039.75,4159,,"LINESTRING (-111.945737 33.341932, -111.945665 33.349194)",40,2,519.875,,
1707,9417AB,1283.583333,5,6417.916665,25671.66666,,"LINESTRING (-111.969003 33.405249, -111.968136 33.403597)",70,5,1283.583333,f,a
1708,9419AB,1572.3125,6,9433.875,37735.5,,"LINESTRING (-111.968045 33.404466, -111.969486 33.406604)",70,6,1572.3125,f,a
1709,9420AB,312.625,3,937.875,3751.5,,"LINESTRING (-111.960791 33.392854, -111.96081 33.390277)",40,3,312.625,,
